[༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག།༄༅༅། །​རྒྱ་_22_],༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག།༄༅༅། །​རྒྱ་_22_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག།༄༅༅། །​རྒྱ་_22_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག།༄༅༅། །​རྒྱ་_22_,༄༅༅། །​རྒྱ་_11_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག༄༅༅། །​རྒྱ་_5_,༄༅༅། །​རྒྱ་_11_,བཤེས་པའི་སྤྲིངས་ཡིག་བཞུགས་སོ། །​༄༅། །​རྒྱ་_5_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག༄༅། །​རྒྱ་_5_,བཤེས་པའི་སྤྲིང་ཡིགརྒྱ་_5_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག་བཞུགས་སོ། །​རྒྱ་_11_,བཤེས་པའི་སྤྲིང་ཡིག༄༅། །​ཧྲི ད ལེ ཁ ནཱ མ བི ཧ ར ཏི སྨ། །​༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག་ཅེས་བྱ་བ་བཞུགས་སོ། །​༄༅། །​ རྒྱ་_5_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག་བཞུགས་སོ། །​༄༅༅། །​རྒྱ་_5_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག་བཞུགས་སོ། །​ རྒྱ་_11_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག་བཞུགས་སོ། །​རྒྱ་_11_,༄༅། །​བཤེས་པའི་སྤྲིང་ཡིག་བཞུགས་སོ། །​ རྒྱ་_11_,བཤེས་པའི་སྤྲིང་ཡིག༄༅། །​རྒྱ་_5_,བཤེས་པའི་སྤྲིངས་ཡིགརྒྱ་_5_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[ལྟ་_100_],ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_,ལྟ་_100_
[སྨོས་_100_],སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_,སྨོས་_100_
[ཅི་_100_],ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_
[འཚལ_100_],འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_,འཚལ_100_
[། །​དེ་ལྟར་_94_],། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེ་ལྟར་_94_,། །​དེལྟར་_5_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_
[ཀུན་_100_],ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[རྟག་_100_],རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_,རྟག་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_,བདག་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[དེ_94_],དེ_94_,དེ_94_,དེ_94_,དེ_94_,དེ_94_,དེ_94_,དོ_5_,དེ_94_,དེ_94_,དེ_94_,དེ_94_,དེ_94_,དེ_94_,དེ_94_,དེ_94_,དེ_94_,དེ_94_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སྐྱབས་_100_],སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_,སྐྱབས་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[མགོན་_100_],མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_,མགོན་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[སླད་_100_],སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_,སླད་_100_
[དུ_100_],དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ཆུ་_100_],ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_
[ཤིང་_100_],ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལས། །​_61_],ལས། །​_61_,ལ། །​_27_,ལ། །​_27_,ལས། །​_61_,ལས། །​_61_,ལས། །​_61_,ལ། །​ _5_,ལས་ཅི༑ །​_5_,ལས། །​_61_,ལ། །​_27_,ལས། །​_61_,ལས། །​_61_,ལས། །​_61_,ལ། །​_27_,ལས། །​_61_,ལ། །​_27_,ལས། །​_61_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[མཆོག་_100_],མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_
[ཁྱོད་_100_],ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_
[ཀྱི་_61_],ཀྱི་_61_,ཀྱིས་_38_,ཀྱིས་_38_,ཀྱི་_61_,ཀྱི་_61_,ཀྱི་_61_,ཀྱིས་_38_,ཀྱི་_61_,ཀྱི་_61_,ཀྱིས་_38_,ཀྱིས་_38_,ཀྱི་_61_,ཀྱི་_61_,ཀྱིས་_38_,ཀྱི་_61_,ཀྱིས་_38_,ཀྱི་_61_
[ཐུགས་_100_],ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_
[ནི་དབྱུང་_94_],ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་ འབྱུང་_5_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_,ནི་དབྱུང་_94_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[མཛོད_100_],མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_
[། །​_83_],། །​_83_,། །​_83_,། །​_83_,། །​_83_,། །​_83_,། །​_83_,། །​ _11_,། །​_83_,། །​_83_,། །​_83_,། །​ _11_,། །​_83_,། །​_83_,། །​_83_,།།_5_,། །​_83_,། །​_83_
[རྒྱ་_100_],རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_
[མཚོ་_100_],མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_,མཚོ་_100_
[གཅིག་_100_],གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_
[གཉའ་_100_],གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_,གཉའ་_100_
[ཤིང་_100_],ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_
[བུ་_100_],བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_,བུ་_100_
[ག་_100_],ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[རུས་_100_],རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_
[སྦལ་_100_],སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_,སྦལ་_100_
[ཕྲད་_94_],ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,འཕྲད་_5_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_,ཕྲད་_94_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བས་_94_],བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་་_5_,བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་_94_,བས་_94_
[ཀྱང་_100_],ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_
[དུད་_100_],དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_,དུད་_100_
[འགྲོ་_100_],འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_
[ལས_100_],ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_,ལས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[ཆེས་_100_],ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_,ཆེས་_100_
[ཐོབ་_100_],ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_
[དཀའ་_100_],དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_,དཀའ་_100_
[བས་_100_],བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[དབང་_100_],དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_,དབང་_100_
[གིས_100_],གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_,གིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དམ་_100_],དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_,དམ་_100_
[ཆོས་_100_],ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_,ཆོས་_100_
[སྤྱོད་_100_],སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[འབྲས་_100_],འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_,འབྲས་_100_
[མཆིས་_100_],མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_,མཆིས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[མཛོད_100_],མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_
